Season,Week,Contestant,Result,Est_Fan_Vote,Certainty_Std,Sample_Size,Mode
11,8,Brandy,Safe,0.3676458338578907,0.11706082747125252,6530,Hard
11,8,Bristol Palin,Safe,0.03044039913635789,0.03364533575786743,6530,Hard
11,8,Jennifer Grey,Safe,0.3651438033265525,0.11573016767670531,6530,Hard
11,8,Kurt Warner,Eliminated,0.0018222437781662997,0.005995374290113866,6530,Hard
11,8,Kyle Massey,Safe,0.2349477199010322,0.10258063544235091,6530,Hard
11,9,Brandy,Eliminated,0.024384038770250378,0.025009377974194863,717,Hard
11,9,Bristol Palin,Safe,0.08632802599596,0.05395786483652878,717,Hard
11,9,Jennifer Grey,Safe,0.727943347796069,0.108077973114688,717,Hard
11,9,Kyle Massey,Safe,0.16134458743772098,0.08978776011769629,717,Hard
12,2,Chelsea Kane,Safe,0.004534723949497906,0.0090437054517256,16598,Hard
12,2,Chris Jericho,Safe,0.2975506291841505,0.06007575583792752,16598,Hard
12,2,Hines Ward,Safe,0.29860473792605097,0.06065427442234204,16598,Hard
12,2,Kendra Wilkinson,Safe,0.010439848108865753,0.013485285893697943,16598,Hard
12,2,Kirstie Alley,Safe,0.024018709113940676,0.020320320010053725,16598,Hard
12,2,Mike Catherwood,Eliminated,4.38762938327172e-05,0.0002608836636192696,16598,Hard
12,2,Petra Nemcova,Safe,0.0045411500346649,0.009130364299238804,16598,Hard
12,2,Ralph Macchio,Safe,0.055789782109321485,0.030557347793320724,16598,Hard
12,2,Romeo,Safe,0.2987140037623795,0.0601695748676243,16598,Hard
12,2,Sugar Ray Leonard,Safe,0.0028746331503677583,0.007017952871300551,16598,Hard
12,2,Wendy Williams,Safe,0.0028879063669239235,0.0070698221088544184,16598,Hard
12,3,Chelsea Kane,Safe,0.08749189930538855,0.04607866967596881,49887,Hard
12,3,Chris Jericho,Safe,0.020460291807112178,0.023052260152309004,49887,Hard
12,3,Hines Ward,Safe,0.3718885623948317,0.07885242399315721,49887,Hard
12,3,Kendra Wilkinson,Safe,0.08756946375393841,0.046330601780212984,49887,Hard
12,3,Kirstie Alley,Safe,0.020592355064085913,0.02321238369963524,49887,Hard
12,3,Petra Nemcova,Safe,0.3712385769649328,0.07877801534662626,49887,Hard
12,3,Ralph Macchio,Safe,0.020709860251133305,0.023503978418001777,49887,Hard
12,3,Romeo,Safe,0.009971389275179592,0.016216425759060817,49887,Hard
12,3,Sugar Ray Leonard,Safe,0.009911259406999537,0.016224753011631468,49887,Hard
12,3,Wendy Williams,Eliminated,0.00016634177639873038,0.0013431721622918552,49887,Hard
12,4,Chelsea Kane,Safe,0.46714472372951654,0.08080319876915287,307,Hard
12,4,Chris Jericho,Safe,0.034169038363313566,0.03289272165359436,307,Hard
12,4,Hines Ward,Safe,0.19065022429860787,0.06580617036123097,307,Hard
12,4,Kendra Wilkinson,Safe,0.03349924094892262,0.020471216099254796,307,Hard
12,4,Kirstie Alley,Safe,0.015628745927254648,0.022356517352145066,307,Hard
12,4,Petra Nemcova,Safe,0.032843901921137925,0.030381902522105077,307,Hard
12,4,Ralph Macchio,Safe,0.1905051142236758,0.0662110844718812,307,Hard
12,4,Romeo,Safe,0.034263245156411305,0.031594680343478905,307,Hard
12,4,Sugar Ray Leonard,Eliminated,0.001295765431160005,0.0023868375236071123,307,Hard
12,5,Chelsea Kane,Safe,0.17300011429290596,0.06574758227012248,16760,Hard
12,5,Chris Jericho,Safe,0.17397332450049116,0.06610390655569294,16760,Hard
12,5,Hines Ward,Safe,0.46017763163805936,0.08655775575593756,16760,Hard
12,5,Kendra Wilkinson,Safe,0.0051531334825898525,0.011987078262409504,16760,Hard
12,5,Kirstie Alley,Safe,0.009133141692196475,0.01662285640128157,16760,Hard
12,5,Petra Nemcova,Eliminated,7.902946969531089e-05,0.00046105814020377337,16760,Hard
12,5,Ralph Macchio,Safe,0.005181273757991974,0.012433285541081949,16760,Hard
12,5,Romeo,Safe,0.173302351166069,0.06563872884462384,16760,Hard
12,6,Chelsea Kane,Safe,0.38578857608538164,0.09731811207247226,48854,Hard
12,6,Chris Jericho,Eliminated,0.0003167259086367994,0.001537820134136742,48854,Hard
12,6,Hines Ward,Safe,0.14475464408590008,0.07035959711070296,48854,Hard
12,6,Kendra Wilkinson,Safe,0.020604679735661845,0.028375308920700112,48854,Hard
12,6,Kirstie Alley,Safe,0.054668916205027875,0.045435100537320514,48854,Hard
12,6,Ralph Macchio,Safe,0.0076806706715711985,0.017252114298446673,48854,Hard
12,6,Romeo,Safe,0.3861857873078201,0.09678563265224036,48854,Hard
12,7,Chelsea Kane,Safe,0.092740713130582,0.054687780454996684,1517,Hard
12,7,Hines Ward,Safe,0.4320143903135633,0.09390093693151304,1517,Hard
12,7,Kendra Wilkinson,Eliminated,0.0012868710041613939,0.0028432794323731293,1517,Hard
12,7,Kirstie Alley,Safe,0.021189900131443774,0.02234204776787059,1517,Hard
12,7,Ralph Macchio,Safe,0.43131067684966445,0.0917472421417609,1517,Hard
12,7,Romeo,Safe,0.021457448570585045,0.022759761987137275,1517,Hard
12,8,Chelsea Kane,Safe,0.471736146170888,0.13283642254253358,330,Hard
12,8,Hines Ward,Safe,0.26631955653116024,0.11528252723642744,330,Hard
12,8,Kirstie Alley,Safe,0.1469060785699516,0.08924830304946249,330,Hard
12,8,Ralph Macchio,Safe,0.09201193404045754,0.05300173002670126,330,Hard
12,8,Romeo,Eliminated,0.02302628468754278,0.021685542944422122,330,Hard
12,9,Chelsea Kane,Safe,0.9264121870388228,0.052672060242014006,48374,Hard
12,9,Hines Ward,Safe,0.05571196392652748,0.04642202749717506,48374,Hard
12,9,Kirstie Alley,Safe,0.015602372949603531,0.025145655742121225,48374,Hard
12,9,Ralph Macchio,Eliminated,0.002273476085041031,0.006043949706482583,48374,Hard
13,1,Carson Kressley,Safe,0.007390693229874529,0.011200644515322176,47952,Hard
13,1,Chaz Bono,Safe,0.007360673571805768,0.01105927829786311,47952,Hard
13,1,Chynna Phillips,Safe,0.3462399874735133,0.06157185299110997,47952,Hard
13,1,David Arquette,Safe,0.015959566200225445,0.016193711905672543,47952,Hard
13,1,Elisabetta Canalis,Safe,0.0016105046402389062,0.005131503774638998,47952,Hard
13,1,Hope Solo,Safe,0.1600899183543917,0.04704119907944539,47952,Hard
13,1,J.R. Martinez,Safe,0.34584997470688433,0.061458456313955884,47952,Hard
13,1,Kristin Cavallari,Safe,0.034220762287759575,0.023374211365564817,47952,Hard
13,1,Metta World Peace (Ron),Eliminated,0.00018651834746547018,0.0006896878401416985,47952,Hard
13,1,Nancy Grace,Safe,0.0034375840270736793,0.007603312673274706,47952,Hard
13,1,Ricki Lake,Safe,0.07428313413114589,0.03395993305165751,47952,Hard
13,1,Rob Kardashian,Safe,0.003370683029627783,0.007504105414889699,47952,Hard
13,2,Carson Kressley,Safe,0.07768945326822568,0.05920072139847847,763,Hard
13,2,Chaz Bono,Safe,0.0782667456608897,0.05625452301825528,763,Hard
13,2,Chynna Phillips,Safe,0.09704236869735228,0.07478248867919828,763,Hard
13,2,David Arquette,Safe,0.07446274134303008,0.05470327477301799,763,Hard
13,2,Elisabetta Canalis,Eliminated,0.008857147048771469,0.007288788979345233,763,Hard
13,2,Hope Solo,Safe,0.07845466306810561,0.06436359706143806,763,Hard
13,2,J.R. Martinez,Safe,0.12276909881190645,0.0857406985913862,763,Hard
13,2,Kristin Cavallari,Safe,0.11548772318539482,0.0819595851914772,763,Hard
13,2,Nancy Grace,Safe,0.09474181698819105,0.07193308038684666,763,Hard
13,2,Ricki Lake,Safe,0.15637306954832325,0.09240542882134441,763,Hard
13,2,Rob Kardashian,Safe,0.09585517237980976,0.0747578757133323,763,Hard
13,3,Carson Kressley,Safe,0.033729105267599986,0.026585975143650766,300,Soft
13,3,Chaz Bono,Safe,0.0016875707744484377,0.009372283246276987,300,Soft
13,3,Chynna Phillips,Safe,0.18997105741862336,0.06948153594682394,300,Soft
13,3,David Arquette,Safe,0.04207656627445741,0.03340744267925017,300,Soft
13,3,Hope Solo,Safe,0.04170119766099119,0.032731977706911004,300,Soft
13,3,J.R. Martinez,Safe,0.19174721301228706,0.06705903379446125,300,Soft
13,3,Kristin Cavallari,Eliminated,0.005429005509995767,0.004865643636149986,300,Soft
13,3,Nancy Grace,Safe,0.03461796975462266,0.020048177411757424,300,Soft
13,3,Ricki Lake,Safe,0.41876059985440106,0.0828620848230735,300,Soft
13,3,Rob Kardashian,Safe,0.0402797144725729,0.03035508649925825,300,Soft
13,4,Carson Kressley,Safe,0.012162644555625428,0.008534027618331476,1147,Hard
13,4,Chaz Bono,Safe,0.0035610170915691356,0.006239722575134133,1147,Hard
13,4,Chynna Phillips,Eliminated,0.00012094073736224866,0.00042867375363171267,1147,Hard
13,4,David Arquette,Safe,0.010559939089234438,0.011109209707796395,1147,Hard
13,4,Hope Solo,Safe,0.02151469875235854,0.01567150364951894,1147,Hard
13,4,J.R. Martinez,Safe,0.09300246771285375,0.031120138048581047,1147,Hard
13,4,Nancy Grace,Safe,0.00333400857904329,0.00602619624024508,1147,Hard
13,4,Ricki Lake,Safe,0.8343191982213584,0.03884011135890382,1147,Hard
13,4,Rob Kardashian,Safe,0.02142508526059448,0.015919126038677033,1147,Hard
13,5,Carson Kressley,Eliminated,0.00028896081648835647,0.0012753072923211383,49088,Hard
13,5,Chaz Bono,Safe,0.003598119746518243,0.00927558084420225,49088,Hard
13,5,David Arquette,Safe,0.07579359271069398,0.040518907488811415,49088,Hard
13,5,Hope Solo,Safe,0.03555600697716975,0.028414152428950425,49088,Hard
13,5,J.R. Martinez,Safe,0.7660310172528466,0.0646703758372635,49088,Hard
13,5,Nancy Grace,Safe,0.007545945150759398,0.013199454683850035,49088,Hard
13,5,Ricki Lake,Safe,0.03517898578509912,0.028276481375971947,49088,Hard
13,5,Rob Kardashian,Safe,0.07600737156042038,0.04062589563255693,49088,Hard
13,6,Chaz Bono,Eliminated,0.000522548814845588,0.0015562900332636521,46202,Hard
13,6,David Arquette,Safe,0.017968537854205265,0.021335090686334667,46202,Hard
13,6,Hope Solo,Safe,0.0037246907380047694,0.00963516994050531,46202,Hard
13,6,J.R. Martinez,Safe,0.4679984750231047,0.0805299255731522,46202,Hard
13,6,Nancy Grace,Safe,0.0311072264153186,0.028017923437204374,46202,Hard
13,6,Ricki Lake,Safe,0.4681519601334231,0.08055273150187507,46202,Hard
13,6,Rob Kardashian,Safe,0.010526561021100186,0.016399512734112585,46202,Hard
13,7,David Arquette,Eliminated,0.0021252462403556567,0.0041101315874583315,1193,Hard
13,7,Hope Solo,Safe,0.08540013623725586,0.05366253915532239,1193,Hard
13,7,J.R. Martinez,Safe,0.022621594468112276,0.028280256629996618,1193,Hard
13,7,Nancy Grace,Safe,0.033799177144002025,0.024544193049504448,1193,Hard
13,7,Ricki Lake,Safe,0.6837247324559311,0.08699370888992676,1193,Hard
13,7,Rob Kardashian,Safe,0.17232911345434332,0.07324854709052765,1193,Hard
13,8,Hope Solo,Safe,0.03854522326725497,0.0356188665864499,49496,Hard
13,8,J.R. Martinez,Safe,0.8959554992158895,0.056491837050982326,49496,Hard
13,8,Nancy Grace,Eliminated,0.0011026881147959814,0.004211077772408539,49496,Hard
13,8,Ricki Lake,Safe,0.038312217356103184,0.03554699011471849,49496,Hard
13,8,Rob Kardashian,Safe,0.02608437204594073,0.029628513504483145,49496,Hard
13,9,Hope Solo,Eliminated,0.0020989587958365166,0.007414198410594773,48591,Hard
13,9,J.R. Martinez,Safe,0.029589228982811647,0.04371699791400862,48591,Hard
13,9,Ricki Lake,Safe,0.6160193867122706,0.12555571704176322,48591,Hard
13,9,Rob Kardashian,Safe,0.35229242550908246,0.12338734820923491,48591,Hard
14,2,Donald Driver,Safe,0.06853569195887822,0.037034474623623775,49225,Hard
14,2,Gavin DeGraw,Safe,0.008049045432039605,0.013195449302623667,49225,Hard
14,2,Gladys Knight,Safe,0.0018898912487531065,0.006411015865268498,49225,Hard
14,2,Jack Wagner,Safe,0.007888336038289995,0.012990477880971364,49225,Hard
14,2,Jaleel White,Safe,0.016281682590197206,0.018593042939598403,49225,Hard
14,2,Katherine Jenkins,Safe,0.2889949665781187,0.0665409075827421,49225,Hard
14,2,Maria Menounos,Safe,0.14102271864391197,0.05096606227132549,49225,Hard
14,2,Martina Navratilova,Eliminated,0.00014167194784932993,0.0007362504283393815,49225,Hard
14,2,Melissa Gilbert,Safe,0.003874838630080156,0.00906810419011608,49225,Hard
14,2,Roshon Fegan,Safe,0.28944113419381623,0.06649755299399936,49225,Hard
14,2,Sherri Sheperd,Safe,0.03343542554654488,0.026537706018746277,49225,Hard
14,2,William Levy,Safe,0.1404445971915237,0.05103161514226553,49225,Hard
14,3,Donald Driver,Safe,0.020895961600996635,0.015019323434147283,10014,Hard
14,3,Gavin DeGraw,Safe,0.002596652417648804,0.005137200741913551,10014,Hard
14,3,Gladys Knight,Safe,0.002564980540306171,0.00541448450708445,10014,Hard
14,3,Jack Wagner,Eliminated,2.510687944577098e-05,0.00013024098316082884,10014,Hard
14,3,Jaleel White,Safe,0.006444212473579612,0.008171597157690124,10014,Hard
14,3,Katherine Jenkins,Safe,0.6767623712053343,0.048608240427671257,10014,Hard
14,3,Maria Menounos,Safe,0.06656141262643557,0.026175323706384146,10014,Hard
14,3,Melissa Gilbert,Safe,0.0026793176698729246,0.005290384489014692,10014,Hard
14,3,Roshon Fegan,Safe,0.006670659439534527,0.008457201813929368,10014,Hard
14,3,Sherri Sheperd,Safe,0.0025433586029522,0.0051070717950726235,10014,Hard
14,3,William Levy,Safe,0.21225596654389367,0.04227124620613576,10014,Hard
14,4,Donald Driver,Safe,0.504454997727239,0.06665402387806905,2382,Hard
14,4,Gavin DeGraw,Safe,0.01448369584481869,0.01610768120617643,2382,Hard
14,4,Gladys Knight,Safe,0.01476994370150323,0.012287672373727012,2382,Hard
14,4,Jaleel White,Safe,0.00568655096442112,0.009850271526010005,2382,Hard
14,4,Katherine Jenkins,Safe,0.03333991862370084,0.023861389596684542,2382,Hard
14,4,Maria Menounos,Safe,0.20666848908444518,0.054324248307086105,2382,Hard
14,4,Melissa Gilbert,Safe,0.005967062263581129,0.01023974797119352,2382,Hard
14,4,Roshon Fegan,Safe,0.2085451041055625,0.05551151023324001,2382,Hard
14,4,Sherri Sheperd,Eliminated,0.0003844383662045308,0.0008946502648980455,2382,Hard
14,4,William Levy,Safe,0.005699799318522857,0.010089984296727205,2382,Hard
14,5,Donald Driver,Safe,0.10662669512239484,0.05323404268323911,48693,Hard
14,5,Gavin DeGraw,Eliminated,0.0002590409101333499,0.0011331732924300206,48693,Hard
14,5,Gladys Knight,Safe,0.005626989200474948,0.012904475603554729,48693,Hard
14,5,Jaleel White,Safe,0.018199575306482908,0.023078666800101472,48693,Hard
14,5,Katherine Jenkins,Safe,0.3497731616959397,0.08235827319545436,48693,Hard
14,5,Maria Menounos,Safe,0.1073205292350859,0.053474277060820676,48693,Hard
14,5,Melissa Gilbert,Safe,0.0030805016260108593,0.00973227660148583,48693,Hard
14,5,Roshon Fegan,Safe,0.05935682577208424,0.040759974225711884,48693,Hard
14,5,William Levy,Safe,0.3497566811313934,0.08247735674778035,48693,Hard
14,6,Donald Driver,Safe,0.06467252880935216,0.04251910782947403,49186,Hard
14,6,Gladys Knight,Eliminated,0.0004253552817565043,0.0018526011827362532,49186,Hard
14,6,Jaleel White,Safe,0.22802662927545353,0.07316010107669223,49186,Hard
14,6,Katherine Jenkins,Safe,0.5281448607474059,0.08687498778922997,49186,Hard
14,6,Maria Menounos,Safe,0.01202042243499818,0.01897953505745318,49186,Hard
14,6,Melissa Gilbert,Safe,0.012079331818900082,0.018864314026032745,49186,Hard
14,6,Roshon Fegan,Safe,0.005265364816614923,0.012324827202412358,49186,Hard
14,6,William Levy,Safe,0.1493655068155199,0.061544949733641545,49186,Hard
14,7,Donald Driver,Safe,0.043408166445273566,0.0316911334070637,473,Hard
14,7,Jaleel White,Eliminated,0.002217684325436397,0.0037177166948657954,473,Hard
14,7,Katherine Jenkins,Safe,0.08949681953721253,0.04783055566342932,473,Hard
14,7,Maria Menounos,Safe,0.7634126357899549,0.07145877806687713,473,Hard
14,7,Melissa Gilbert,Safe,0.031943729461777814,0.022053282812450753,473,Hard
14,7,Roshon Fegan,Safe,0.02350770131027667,0.02555599969371261,473,Hard
14,7,William Levy,Safe,0.04601326313006792,0.033640709535064775,473,Hard
14,8,Donald Driver,Safe,0.08022709748980134,0.0581456233834623,48247,Hard
14,8,Katherine Jenkins,Safe,0.08020744514819009,0.05852635167258457,48247,Hard
14,8,Maria Menounos,Safe,0.010981722942749095,0.022758550539756676,48247,Hard
14,8,Melissa Gilbert,Eliminated,0.0003256144186374338,0.0018138530709808428,48247,Hard
14,8,Roshon Fegan,Eliminated,0.2209617546593818,0.08938253011312311,48247,Hard
14,8,William Levy,Safe,0.6072963653412362,0.10521434784335754,48247,Hard
14,9,Donald Driver,Safe,0.2906378107398475,0.14801671425840207,3279,Hard
14,9,Katherine Jenkins,Safe,0.26737234301275026,0.13726935766407425,3279,Hard
14,9,Maria Menounos,Eliminated,0.09428045521113537,0.049397033355119975,3279,Hard
14,9,William Levy,Safe,0.3477093910362668,0.1666445354723719,3279,Hard
15,1,Apolo Anton Ohno,Safe,0.03611856800055076,0.024037657954270344,49621,Hard
15,1,Bristol Palin,Safe,0.0026311975613648978,0.006611926604642411,49621,Hard
15,1,Drew Lachey,Safe,0.021420533386100987,0.01850930836127606,49621,Hard
15,1,Emmitt Smith,Safe,0.4880865176432519,0.06417230606744583,49621,Hard
15,1,Gilles Marini,Safe,0.2903403215776266,0.05866727462295778,49621,Hard
15,1,Helio Castroneves,Safe,0.021493960855101798,0.0185988788988265,49621,Hard
15,1,Joey Fatone,Safe,0.007420366107678737,0.010979632340332512,49621,Hard
15,1,Kelly Monaco,Safe,0.021391189674263282,0.01868999315777252,49621,Hard
15,1,Kirstie Alley,Safe,0.001579975731655019,0.0051010730763040345,49621,Hard
15,1,Melissa Rycroft,Safe,0.01272735427052448,0.014419848326176007,49621,Hard
15,1,Pamela Anderson,Eliminated,7.21879491917739e-05,0.0005055145949455462,49621,Hard
15,1,Sabrina Bryan,Safe,0.06058967524092802,0.030668925379693356,49621,Hard
15,1,Shawn Johnson,Safe,0.03612815200176305,0.023943815967329633,49621,Hard
15,2,Apolo Anton Ohno,Safe,0.09389619270615983,0.042516426785131185,1022,Soft
15,2,Bristol Palin,Safe,0.0007445824208886002,0.004917925379679753,1022,Soft
15,2,Drew Lachey,Safe,0.0178015143002156,0.017823275485381214,1022,Soft
15,2,Emmitt Smith,Safe,0.017012720193476934,0.018535191278909045,1022,Soft
15,2,Gilles Marini,Safe,0.23906784158690245,0.061136908210919286,1022,Soft
15,2,Helio Castroneves,Safe,0.02321906946915991,0.021837976368879457,1022,Soft
15,2,Joey Fatone,Eliminated,0.0013984289465896692,0.002056764614463456,1022,Soft
15,2,Kelly Monaco,Safe,0.016985212352194707,0.016025308935166235,1022,Soft
15,2,Kirstie Alley,Safe,0.0191215295842545,0.014403904185587452,1022,Soft
15,2,Melissa Rycroft,Safe,0.036437265773536516,0.02741017864788576,1022,Soft
15,2,Sabrina Bryan,Safe,0.38576034685013905,0.0732309716402734,1022,Soft
15,2,Shawn Johnson,Safe,0.1485552958164821,0.05240970979865868,1022,Soft
15,3,Apolo Anton Ohno,Safe,0.03138329360443419,0.0243185806616687,378,Hard
15,3,Bristol Palin,Safe,0.01708090335347466,0.012255587119377662,378,Hard
15,3,Drew Lachey,Eliminated,0.0002919990839779863,0.0011494355989218703,378,Hard
15,3,Emmitt Smith,Safe,0.015337009329454273,0.01818681733784385,378,Hard
15,3,Gilles Marini,Safe,0.034359794819358844,0.026672049643532245,378,Hard
15,3,Helio Castroneves,Eliminated,0.03618347179151077,0.02796247142986977,378,Hard
15,3,Kelly Monaco,Safe,0.3339004243037781,0.06600632982341717,378,Hard
15,3,Kirstie Alley,Safe,0.004951403995894632,0.010502951169352298,378,Hard
15,3,Melissa Rycroft,Safe,0.3353882505808911,0.06994138577916424,378,Hard
15,3,Sabrina Bryan,Safe,0.034825391951773976,0.02683289692276372,378,Hard
15,3,Shawn Johnson,Safe,0.15629805718545145,0.0560020405949511,378,Hard
15,4,Apolo Anton Ohno,Safe,0.012540294343266062,0.018541851701663687,1174,Hard
15,4,Bristol Palin,Eliminated,0.0004940449417307383,0.001490253557129245,1174,Hard
15,4,Emmitt Smith,Safe,0.03654780545999936,0.03038177533950159,1174,Hard
15,4,Gilles Marini,Safe,0.36364685395143687,0.08053409689031236,1174,Hard
15,4,Kelly Monaco,Safe,0.1005211565523492,0.05223143403481624,1174,Hard
15,4,Kirstie Alley,Safe,0.020306742091174914,0.01592825457824521,1174,Hard
15,4,Melissa Rycroft,Safe,0.0693474008743303,0.044361863020131016,1174,Hard
15,4,Sabrina Bryan,Safe,0.025981577003020548,0.025741591096643705,1174,Hard
15,4,Shawn Johnson,Safe,0.3706141247826918,0.07947328954764991,1174,Hard
15,6,Apolo Anton Ohno,Safe,0.20347410459305748,0.11559607082787687,396,Hard
15,6,Emmitt Smith,Safe,0.1077047270967935,0.07380299174908599,396,Hard
15,6,Gilles Marini,Safe,0.12133444419884466,0.08511528082936239,396,Hard
15,6,Kelly Monaco,Safe,0.11768427196835442,0.07948558615888594,396,Hard
15,6,Kirstie Alley,Safe,0.12535844140501193,0.08931729821011844,396,Hard
15,6,Melissa Rycroft,Safe,0.1771592267500758,0.10734276709865227,396,Hard
15,6,Sabrina Bryan,Eliminated,0.023138360306254945,0.014549363350633907,396,Hard
15,6,Shawn Johnson,Safe,0.12414642368160701,0.08354778571612274,396,Hard
15,8,Apolo Anton Ohno,Safe,0.16790144887375633,0.08312664089764463,49483,Hard
15,8,Emmitt Smith,Safe,0.12108309644006494,0.07204667212022718,49483,Hard
15,8,Gilles Marini,Eliminated,0.1683905248663033,0.08295555393190636,49483,Hard
15,8,Kelly Monaco,Safe,0.04253984711900427,0.04469004182708832,49483,Hard
15,8,Kirstie Alley,Eliminated,0.00024132044962955857,0.0017781394537081294,49483,Hard
15,8,Melissa Rycroft,Safe,0.4791441798526095,0.11092558490847008,49483,Hard
15,8,Shawn Johnson,Safe,0.020699582398627823,0.03150041509400073,49483,Hard
15,9,Apolo Anton Ohno,Eliminated,0.11621093197056867,0.07008414538309365,39054,Hard
15,9,Emmitt Smith,Eliminated,0.00042593855737849655,0.0026107107345675513,39054,Hard
15,9,Kelly Monaco,Safe,0.006656650016397612,0.017632882834698042,39054,Hard
15,9,Melissa Rycroft,Safe,0.16352931805453794,0.08092784441001641,39054,Hard
15,9,Shawn Johnson,Safe,0.7131771614011204,0.09911629305718285,39054,Hard
16,2,Alexandra Raisman,Safe,0.12160273613849433,0.0400600032776024,47809,Hard
16,2,Andy Dick,Safe,0.012525025677008285,0.013625916853429062,47809,Hard
16,2,D. L. Hughley,Safe,0.0012897046523996233,0.004370448966307457,47809,Hard
16,2,Dorothy Hamill,Eliminated,0.00018588701750323194,0.0006600233506440768,47809,Hard
16,2,Ingo Rademacher,Safe,0.012493729011099075,0.013523914401480456,47809,Hard
16,2,Jacoby Jones,Safe,0.06906204491397121,0.030928340793584353,47809,Hard
16,2,Kellie Pickler,Safe,0.3787801773748551,0.05922145340058406,47809,Hard
16,2,Lisa Vanderpump,Safe,0.004029294627385042,0.007804162979723915,47809,Hard
16,2,Sean Lowe,Safe,0.012470529974946399,0.013555532435372011,47809,Hard
16,2,Victor Ortiz,Safe,0.004078425445606833,0.007834301195806406,47809,Hard
16,2,Wynonna Judd,Safe,0.004017387278604343,0.0077311906902613305,47809,Hard
16,2,Zendaya,Safe,0.37946505788812884,0.05945438967908123,47809,Hard
16,3,Alexandra Raisman,Safe,0.05979682490207748,0.03652257389635579,48271,Hard
16,3,Andy Dick,Safe,0.003729818209712082,0.009425174385687672,48271,Hard
16,3,D. L. Hughley,Safe,0.001240744358456765,0.0054233363207219784,48271,Hard
16,3,Ingo Rademacher,Safe,0.01968417532510555,0.02128183473484554,48271,Hard
16,3,Jacoby Jones,Safe,0.3173917238454118,0.07165093528233692,48271,Hard
16,3,Kellie Pickler,Safe,0.18203110271232462,0.0593321589116977,48271,Hard
16,3,Lisa Vanderpump,Safe,0.01967645184144386,0.021411338326374724,48271,Hard
16,3,Sean Lowe,Safe,0.019874401097130855,0.021453516318760937,48271,Hard
16,3,Victor Ortiz,Safe,0.05977969233769954,0.03607001736817757,48271,Hard
16,3,Wynonna Judd,Eliminated,0.0001284422516469787,0.0005930695113764436,48271,Hard
16,3,Zendaya,Safe,0.31666662311898786,0.07109959499858137,48271,Hard
16,4,Alexandra Raisman,Safe,0.42706017503023164,0.07401110519120985,25354,Hard
16,4,Andy Dick,Safe,0.00930441858651531,0.014310337373221318,25354,Hard
16,4,D. L. Hughley,Safe,0.009331027252332352,0.014385027465050907,25354,Hard
16,4,Ingo Rademacher,Safe,0.03336314771460447,0.026608892599877733,25354,Hard
16,4,Jacoby Jones,Safe,0.06287949328484008,0.03637572950474309,25354,Hard
16,4,Kellie Pickler,Safe,0.2251775878308987,0.06216886989100214,25354,Hard
16,4,Lisa Vanderpump,Eliminated,7.937271937853222e-05,0.0005492477400381207,25354,Hard
16,4,Sean Lowe,Safe,0.004970514740776041,0.010507942088930767,25354,Hard
16,4,Victor Ortiz,Safe,0.002542460724600413,0.007310699105901656,25354,Hard
16,4,Zendaya,Safe,0.22529180211582417,0.06222873446192252,25354,Hard
16,5,Alexandra Raisman,Safe,0.065979325964214,0.03872705344985958,24609,Hard
16,5,Andy Dick,Safe,0.0029622190029865076,0.008616079817905018,24609,Hard
16,5,D. L. Hughley,Eliminated,9.708733240554643e-05,0.000705780621836003,24609,Hard
16,5,Ingo Rademacher,Safe,0.007628115919292217,0.013675804903139889,24609,Hard
16,5,Jacoby Jones,Safe,0.11276113319904758,0.04981517185699195,24609,Hard
16,5,Kellie Pickler,Safe,0.193848385662052,0.06187520179042833,24609,Hard
16,5,Sean Lowe,Safe,0.038284955530265966,0.030166801579179458,24609,Hard
16,5,Victor Ortiz,Safe,0.007576052237859377,0.013675570175191151,24609,Hard
16,5,Zendaya,Safe,0.570862725151881,0.07765260094563414,24609,Hard
16,6,Alexandra Raisman,Safe,0.23331755098338755,0.06779798489281216,48338,Hard
16,6,Andy Dick,Safe,0.004267733569056099,0.010541551812542025,48338,Hard
16,6,Ingo Rademacher,Safe,0.01602537375794418,0.020174995604579846,48338,Hard
16,6,Jacoby Jones,Safe,0.010365758544834403,0.016384253096466062,48338,Hard
16,6,Kellie Pickler,Safe,0.5699572905346756,0.07987444352112757,48338,Hard
16,6,Sean Lowe,Safe,0.016037971258117557,0.02021952104698433,48338,Hard
16,6,Victor Ortiz,Eliminated,0.000339548938731851,0.001281654557459569,48338,Hard
16,6,Zendaya,Safe,0.14968877241325065,0.0575746937982326,48338,Hard
16,7,Alexandra Raisman,Safe,0.532129125911315,0.1021316330778716,49816,Hard
16,7,Andy Dick,Eliminated,0.00048663945173248353,0.0030834948015094356,49816,Hard
16,7,Ingo Rademacher,Safe,0.025231575713166428,0.03234086166272589,49816,Hard
16,7,Jacoby Jones,Safe,0.060537155525203834,0.04920336845525769,49816,Hard
16,7,Kellie Pickler,Safe,0.1437506232675742,0.07183845404207426,49816,Hard
16,7,Sean Lowe,Safe,0.016234345150293993,0.025840592203556334,49816,Hard
16,7,Zendaya,Safe,0.22163053498072258,0.08553170800953452,49816,Hard
16,8,Alexandra Raisman,Safe,0.2460393305360371,0.09655841980002602,49282,Hard
16,8,Ingo Rademacher,Safe,0.012968462353403688,0.02530784548819781,49282,Hard
16,8,Jacoby Jones,Safe,0.05637642872255785,0.05163440042584713,49282,Hard
