season,week,celebrity_name,Judge_Score,Est_Fan_Vote,Place_Rank,Place_Pct,Placement_Diff,is_eliminated_this_week
14,3,Jack Wagner,24.0,2.510687944577098e-05,11,11,0,1
14,4,Donald Driver,27.0,0.504454997727239,1,1,0,0
14,4,Roshon Fegan,26.0,0.2085451041055625,2,2,0,0
14,4,Maria Menounos,26.0,0.2066684890844451,3,3,0,0
14,4,Katherine Jenkins,24.0,0.0333399186237008,4,4,0,0
14,4,Gavin DeGraw,23.0,0.0144836958448186,5,5,0,0
14,4,Gladys Knight,20.0,0.0147699437015032,8,6,2,0
14,4,Melissa Gilbert,22.0,0.0059670622635811,6,7,-1,0
14,4,William Levy,22.0,0.0056997993185228,7,8,-1,0
14,4,Jaleel White,22.0,0.0056865509644211,9,9,0,0
14,4,Sherri Sheperd,21.0,0.0003844383662045,10,10,0,1
14,5,Katherine Jenkins,29.0,0.3497731616959397,1,1,0,0
14,5,William Levy,29.0,0.3497566811313934,2,2,0,0
14,5,Maria Menounos,27.0,0.1073205292350859,3,3,0,0
14,5,Donald Driver,27.0,0.1066266951223948,4,4,0,0
14,5,Roshon Fegan,26.0,0.0593568257720842,5,5,0,0
14,5,Jaleel White,24.0,0.0181995753064829,6,6,0,0
14,5,Gladys Knight,22.0,0.0056269892004749,7,7,0,0
14,5,Melissa Gilbert,21.0,0.0030805016260108,8,8,0,0
14,5,Gavin DeGraw,19.0,0.0002590409101333,9,9,0,1
14,6,Katherine Jenkins,38.9999,0.5281448607474059,1,1,0,0
14,6,Jaleel White,36.9998,0.2280266292754535,2,2,0,0
14,6,William Levy,36.0,0.1493655068155199,3,3,0,0
14,6,Donald Driver,33.9999,0.0646725288093521,4,4,0,0
14,6,Melissa Gilbert,30.0,0.0120793318189,5,5,0,0
14,6,Maria Menounos,29.999899999999997,0.0120204224349981,6,6,0,0
14,6,Roshon Fegan,27.9998,0.0052653648166149,7,7,0,0
14,6,Gladys Knight,24.0,0.0004253552817565,8,8,0,1
14,7,Maria Menounos,28.5,0.7634126357899549,1,1,0,0
14,7,Katherine Jenkins,27.0,0.0894968195372125,2,2,0,0
14,7,William Levy,26.5,0.0460132631300679,3,3,0,0
14,7,Donald Driver,26.5,0.0434081664452735,4,4,0,0
14,7,Roshon Fegan,26.0,0.0235077013102766,5,5,0,0
14,7,Melissa Gilbert,23.5,0.0319437294617778,6,6,0,0
14,7,Jaleel White,25.5,0.0022176843254363,7,7,0,1
14,8,William Levy,28.5,0.6072963653412362,1,1,0,0
14,8,Roshon Fegan,28.0,0.2209617546593818,2,2,0,1
14,8,Donald Driver,27.5,0.0802270974898013,3,3,0,0
14,8,Katherine Jenkins,27.5,0.08020744514819,4,4,0,0
14,8,Maria Menounos,26.5,0.010981722942749,5,5,0,0
14,8,Melissa Gilbert,25.5,0.0003256144186374,6,6,0,1
14,9,William Levy,29.0,0.3477093910362668,1,1,0,0
14,9,Donald Driver,28.5,0.2906378107398475,2,2,0,0
14,9,Katherine Jenkins,28.0,0.2673723430127502,4,3,1,0
14,9,Maria Menounos,29.5,0.0942804552111353,3,4,-1,1
15,1,Emmitt Smith,24.5,0.4880865176432519,1,1,0,0
15,1,Gilles Marini,24.0,0.2903403215776266,2,2,0,0
15,1,Sabrina Bryan,22.5,0.060589675240928,3,3,0,0
15,1,Shawn Johnson,22.0,0.036128152001763,4,4,0,0
15,1,Apolo Anton Ohno,22.0,0.0361185680005507,5,5,0,0
15,1,Helio Castroneves,21.5,0.0214939608551017,6,6,0,0
15,1,Drew Lachey,21.5,0.0214205333861009,7,7,0,0
15,1,Kelly Monaco,21.5,0.0213911896742632,8,8,0,0
15,1,Melissa Rycroft,21.0,0.0127273542705244,9,9,0,0
15,1,Joey Fatone,20.5,0.0074203661076787,10,10,0,0
15,1,Bristol Palin,19.5,0.0026311975613648,11,11,0,0
15,1,Kirstie Alley,19.0,0.001579975731655,12,12,0,0
15,1,Pamela Anderson,17.0,7.21879491917739e-05,13,13,0,1
15,2,Sabrina Bryan,26.0,0.385760346850139,1,1,0,0
15,2,Gilles Marini,25.5,0.2390678415869024,2,2,0,0
15,2,Shawn Johnson,25.0,0.1485552958164821,3,3,0,0
15,2,Apolo Anton Ohno,24.5,0.0938961927061598,4,4,0,0
15,2,Melissa Rycroft,23.5,0.0364372657735365,5,5,0,0
15,2,Helio Castroneves,23.0,0.0232190694691599,6,6,0,0
15,2,Drew Lachey,22.5,0.0178015143002156,7,7,0,0
15,2,Emmitt Smith,22.5,0.0170127201934769,8,8,0,0
15,2,Kelly Monaco,22.0,0.0169852123521947,11,9,2,0
15,2,Kirstie Alley,21.0,0.0191215295842545,9,10,-1,0
15,2,Joey Fatone,22.5,0.0013984289465896,10,11,-1,1
15,2,Bristol Palin,18.0,0.0007445824208886,12,12,0,0
15,3,Melissa Rycroft,27.0,0.3353882505808911,1,1,0,0
15,3,Kelly Monaco,27.0,0.3339004243037781,2,2,0,0
15,3,Shawn Johnson,26.5,0.1562980571854514,3,3,0,0
15,3,Helio Castroneves,25.5,0.0361834717915107,4,4,0,1
15,3,Sabrina Bryan,25.5,0.0348253919517739,5,5,0,0
15,3,Gilles Marini,25.5,0.0343597948193588,6,6,0,0
15,3,Apolo Anton Ohno,25.5,0.0313832936044341,7,7,0,0
15,3,Emmitt Smith,25.0,0.0153370093294542,8,8,0,0
15,3,Bristol Palin,22.5,0.0170809033534746,9,9,0,0
15,3,Kirstie Alley,24.0,0.0049514039958946,10,10,0,0
15,3,Drew Lachey,24.0,0.0002919990839779,11,11,0,1
15,4,Shawn Johnson,39.5,0.3706141247826918,1,1,0,0
15,4,Gilles Marini,39.5,0.3636468539514368,2,2,0,0
15,4,Kelly Monaco,37.5,0.1005211565523492,3,3,0,0
15,4,Melissa Rycroft,37.0,0.0693474008743303,4,4,0,0
15,4,Emmitt Smith,36.0,0.0365478054599993,5,5,0,0
15,4,Sabrina Bryan,35.5,0.0259815770030205,6,6,0,0
15,4,Apolo Anton Ohno,34.5,0.012540294343266,7,7,0,0
15,4,Kirstie Alley,30.0,0.0203067420911749,8,8,0,0
15,4,Bristol Palin,32.0,0.0004940449417307,9,9,0,1
15,6,Apolo Anton Ohno,30.0,0.2034741045930574,1,1,0,0
15,6,Melissa Rycroft,29.5,0.1771592267500758,2,2,0,0
15,6,Shawn Johnson,28.0,0.124146423681607,4,3,1,0
15,6,Kirstie Alley,27.5,0.1253584414050119,3,4,-1,0
15,6,Gilles Marini,27.5,0.1213344441988446,6,5,1,0
15,6,Kelly Monaco,27.0,0.1176842719683544,7,6,1,0
15,6,Emmitt Smith,26.5,0.1077047270967935,8,7,1,0
15,6,Sabrina Bryan,30.0,0.0231383603062549,5,8,-3,1
15,8,Melissa Rycroft,30.0,0.4791441798526095,1,1,0,0
15,8,Gilles Marini,29.2777,0.1683905248663033,2,2,0,1
15,8,Apolo Anton Ohno,29.2777,0.1679014488737563,3,3,0,0
15,8,Emmitt Smith,29.0554,0.1210830964400649,4,4,0,0
15,8,Kelly Monaco,28.3333,0.0425398471190042,5,5,0,0
15,8,Shawn Johnson,27.8333,0.0206995823986278,6,6,0,0
15,8,Kirstie Alley,25.5,0.0002413204496295,7,7,0,1
15,9,Shawn Johnson,29.5,0.7131771614011204,1,1,0,0
15,9,Melissa Rycroft,28.7777,0.1635293180545379,2,2,0,0
15,9,Apolo Anton Ohno,28.611,0.1162109319705686,3,3,0,1
15,9,Kelly Monaco,27.110999999999997,0.0066566500163976,4,4,0,0
15,9,Emmitt Smith,27.0,0.0004259385573784,5,5,0,1
16,2,Zendaya,26.0,0.3794650578881288,1,1,0,0
16,2,Kellie Pickler,26.0,0.3787801773748551,2,2,0,0
16,2,Alexandra Raisman,24.0,0.1216027361384943,3,3,0,0
16,2,Jacoby Jones,23.0,0.0690620449139712,4,4,0,0
16,2,Andy Dick,20.0,0.0125250256770082,5,5,0,0
16,2,Ingo Rademacher,20.0,0.012493729011099,6,6,0,0
16,2,Sean Lowe,20.0,0.0124705299749463,7,7,0,0
16,2,Victor Ortiz,18.0,0.0040784254456068,8,8,0,0
16,2,Lisa Vanderpump,18.0,0.004029294627385,9,9,0,0
16,2,Wynonna Judd,18.0,0.0040173872786043,10,10,0,0
16,2,D. L. Hughley,16.0,0.0012897046523996,11,11,0,0
16,2,Dorothy Hamill,15.0,0.0001858870175032,12,12,0,1
16,3,Jacoby Jones,25.9998,0.3173917238454118,1,1,0,0
16,3,Zendaya,25.9998,0.3166666231189878,2,2,0,0
16,3,Kellie Pickler,25.0,0.1820311027123246,3,3,0,0
16,3,Alexandra Raisman,23.0,0.0597968249020774,4,4,0,0
16,3,Victor Ortiz,23.0,0.0597796923376995,5,5,0,0
16,3,Sean Lowe,21.0,0.0198744010971308,6,6,0,0
16,3,Ingo Rademacher,21.0,0.0196841753251055,7,7,0,0
16,3,Lisa Vanderpump,21.0,0.0196764518414438,8,8,0,0
16,3,Andy Dick,18.0,0.003729818209712,9,9,0,0
16,3,D. L. Hughley,16.0,0.0012407443584567,10,10,0,0
16,3,Wynonna Judd,15.0,0.0001284422516469,11,11,0,1
16,4,Alexandra Raisman,27.0,0.4270601750302316,1,1,0,0
16,4,Zendaya,26.0,0.2252918021158241,2,2,0,0
16,4,Kellie Pickler,26.0,0.2251775878308987,3,3,0,0
16,4,Jacoby Jones,24.0,0.06287949328484,4,4,0,0
16,4,Ingo Rademacher,23.0,0.0333631477146044,5,5,0,0
16,4,D. L. Hughley,21.0,0.0093310272523323,6,6,0,0
16,4,Andy Dick,21.0,0.0093044185865153,7,7,0,0
16,4,Sean Lowe,20.0,0.004970514740776,8,8,0,0
16,4,Victor Ortiz,18.0,0.0025424607246004,9,9,0,0
16,4,Lisa Vanderpump,18.0,7.937271937853222e-05,10,10,0,1
16,5,Zendaya,29.0,0.570862725151881,1,1,0,0
16,5,Kellie Pickler,27.0,0.193848385662052,2,2,0,0
16,5,Jacoby Jones,26.0,0.1127611331990475,3,3,0,0
16,5,Alexandra Raisman,25.0,0.065979325964214,4,4,0,0
16,5,Sean Lowe,24.0,0.0382849555302659,5,5,0,0
16,5,Ingo Rademacher,21.0,0.0076281159192922,6,6,0,0
16,5,Victor Ortiz,21.0,0.0075760522378593,7,7,0,0
16,5,Andy Dick,18.0,0.0029622190029865,8,8,0,0
16,5,D. L. Hughley,18.0,9.708733240554643e-05,9,9,0,1
16,6,Kellie Pickler,27.0,0.5699572905346756,1,1,0,0
16,6,Alexandra Raisman,26.0,0.2333175509833875,2,2,0,0
16,6,Zendaya,25.5,0.1496887724132506,3,3,0,0
16,6,Sean Lowe,23.0,0.0160379712581175,4,4,0,0
16,6,Ingo Rademacher,23.0,0.0160253737579441,5,5,0,0
16,6,Jacoby Jones,22.5,0.0103657585448344,6,6,0,0
16,6,Andy Dick,21.5,0.004267733569056,7,7,0,0
16,6,Victor Ortiz,20.0,0.0003395489387318,8,8,0,1
16,7,Alexandra Raisman,32.0,0.532129125911315,1,1,0,0
16,7,Zendaya,30.0,0.2216305349807225,2,2,0,0
16,7,Kellie Pickler,29.0,0.1437506232675742,3,3,0,0
16,7,Jacoby Jones,27.0,0.0605371555252038,4,4,0,0
16,7,Ingo Rademacher,25.0,0.0252315757131664,5,5,0,0
16,7,Sean Lowe,24.0,0.0162343451502939,6,6,0,0
16,7,Andy Dick,17.0,0.0004866394517324,7,7,0,1
16,8,Zendaya,29.0,0.5132102273533469,1,1,0,0
16,8,Alexandra Raisman,28.0,0.2460393305360371,2,2,0,0
16,8,Kellie Pickler,27.5,0.170840635985287,3,3,0,0
16,8,Jacoby Jones,26.0,0.0563764287225578,4,4,0,0
16,8,Ingo Rademacher,24.0,0.0129684623534036,5,5,0,0
16,8,Sean Lowe,21.0,0.0005649150493688,6,6,0,1
16,9,Alexandra Raisman,29.5,0.3857374761062409,1,1,0,0
16,9,Jacoby Jones,29.5,0.3843792455665183,2,2,0,0
16,9,Kellie Pickler,29.0,0.2002350928261248,3,3,0,0
16,9,Zendaya,27.5,0.0288664317840567,4,4,0,0
16,9,Ingo Rademacher,25.5,0.0007817537170552,5,5,0,1
17,2,Corbin Bleu,26.0,0.3352167748585674,1,1,0,0
17,2,Christina Milian,25.0,0.1688487637108967,2,2,0,0
17,2,Elizabeth Berkley Lauren,25.0,0.167694295981727,3,3,0,0
17,2,Amber Riley,24.0,0.0847662860668862,4,4,0,0
17,2,Leah Remini,24.0,0.0839774304507231,5,5,0,0
17,2,Jack Osbourne,24.0,0.0825179948021378,6,6,0,0
17,2,Brant Daugherty,23.0,0.0431437953513753,7,7,0,0
17,2,Bill Engvall,21.0,0.010278800050656,8,8,0,0
17,2,"Nicole ""Snooki"" Polizzi",20.0,0.0055585800696979,9,9,0,0
17,2,Bill Nye,17.0,0.0151273067812651,10,10,0,0
17,2,Valerie Harper,19.0,0.0026881318172017,11,11,0,0
17,2,Keyshawn Johnson,18.0,0.0001818400588655,12,12,0,1
17,3,Brant Daugherty,27.0,0.2895251499882045,1,1,0,0
17,3,Christina Milian,26.0,0.1672847655509539,2,2,0,0
17,3,Corbin Bleu,26.0,0.1665184292371697,3,3,0,0
17,3,Elizabeth Berkley Lauren,25.0,0.0965368926871656,4,4,0,0
17,3,"Nicole ""Snooki"" Polizzi",25.0,0.0959207859909688,5,5,0,0
17,3,Amber Riley,24.0,0.0551593415735369,6,6,0,0
17,3,Bill Engvall,24.0,0.0547820475319688,7,7,0,0
17,3,Leah Remini,24.0,0.0546895142281511,8,8,0,0
17,3,Jack Osbourne,22.0,0.0184788702096789,9,9,0,0
17,3,Valerie Harper,16.0,0.0010902386907632,10,10,0,0
17,3,Bill Nye,16.0,1.3964311436433256e-05,11,11,0,1
17,4,Amber Riley,27.0,0.2850316581942365,1,1,0,0
17,4,Corbin Bleu,27.0,0.2847363833552227,2,2,0,0
17,4,Elizabeth Berkley Lauren,27.0,0.2847049780953753,3,3,0,0
17,4,Leah Remini,24.0,0.0345772973367226,4,4,0,0
17,4,Christina Milian,24.0,0.0342587845185793,5,5,0,0
17,4,Jack Osbourne,24.0,0.0341953821927799,6,6,0,0
17,4,"Nicole ""Snooki"" Polizzi",24.0,0.0341525002370062,7,7,0,0
17,4,Bill Engvall,21.0,0.0041160072895229,8,8,0,0
17,4,Brant Daugherty,21.0,0.0040370785306593,9,9,0,0
17,4,Valerie Harper,18.0,0.0001899302498916,10,10,0,1
17,5,Corbin Bleu,28.0,0.1553090423992238,1,1,0,0
17,5,Jack Osbourne,27.0,0.1367204534813097,2,2,0,0
17,5,"Nicole ""Snooki"" Polizzi",27.0,0.1339177102247041,3,3,0,0
17,5,Brant Daugherty,27.0,0.1258069587193098,4,4,0,0
17,5,Elizabeth Berkley Lauren,26.0,0.1161013477342652,6,5,1,0
17,5,Amber Riley,26.0,0.1097136447291383,7,6,1,0
17,5,Bill Engvall,24.0,0.1015418695601788,9,7,2,0
17,5,Leah Remini,22.0,0.104149303962663,8,8,0,0
17,5,Christina Milian,28.0,0.0167396691892069,5,9,-4,1
17,7,Corbin Bleu,29.5,0.3732684976483451,1,1,0,0
17,7,Amber Riley,29.5,0.3682381515752189,2,2,0,0
17,7,Brant Daugherty,28.5,0.0970002614642309,3,3,0,0
17,7,Jack Osbourne,28.5,0.0958145558749453,4,4,0,0
17,7,Bill Engvall,25.0,0.0279905845188414,6,5,1,0
17,7,Elizabeth Berkley Lauren,27.0,0.0184815694369362,5,6,-1,0
17,7,Leah Remini,26.5,0.0181786302928611,8,7,1,0
17,7,"Nicole ""Snooki"" Polizzi",27.0,0.0010277491886209,7,8,-1,1
17,8,Jack Osbourne,30.0,0.4105779920036247,1,1,0,0
17,8,Corbin Bleu,30.0,0.4094474608842798,2,2,0,0
17,8,Amber Riley,28.0,0.0655310661992753,3,3,0,0
17,8,Leah Remini,28.0,0.0646234837625333,4,4,0,0
17,8,Elizabeth Berkley Lauren,25.0,0.0318102535931675,5,5,0,0
17,8,Brant Daugherty,27.0,0.007380905420097,6,6,0,1
17,8,Bill Engvall,24.0,0.0106288381370234,7,7,0,0
17,9,Corbin Bleu,29.0,0.5082301417119934,1,1,0,0
17,9,Jack Osbourne,27.0,0.1527741742145025,2,2,0,0
17,9,Leah Remini,27.0,0.1486498645968197,3,3,0,0
17,9,Amber Riley,25.5,0.1264887843985264,5,4,1,0
17,9,Elizabeth Berkley Lauren,28.0,0.0630349715603448,4,5,-1,1
17,9,Bill Engvall,21.0,0.0008220635178128,6,6,0,0
17,10,Amber Riley,39.5,0.6781936043330635,1,1,0,0
17,10,Corbin Bleu,37.5,0.2090335013883631,2,2,0,0
17,10,Jack Osbourne,35.5,0.0640393605116166,3,3,0,0
17,10,Bill Engvall,30.0,0.045341775473093,4,4,0,0
17,10,Leah Remini,32.5,0.003391758293862,5,5,0,1
18,1,Charlie White,27.0,0.5263032188945524,1,1,0,0
18,1,Candace Cameron Bure,25.0,0.1482857757586672,2,2,0,0
18,1,Amy Purdy,24.0,0.0814501873781906,3,3,0,0
18,1,Meryl Davis,24.0,0.0781305863633125,4,4,0,0
18,1,Danica McKellar,24.0,0.0780373025370737,5,5,0,0
18,1,Cody Simpson,22.0,0.0208772139453653,6,6,0,0
18,1,Drew Carey,21.0,0.013654169997381,7,7,0,0
18,1,James Maslow,21.0,0.0120757072925529,8,8,0,0
18,1,NeNe Leakes,21.0,0.0111318065932698,9,9,0,0
18,1,Sean Avery,20.0,0.0058293386869909,11,10,1,0
18,1,Billy Dee Williams,15.0,0.0238674730262516,10,11,-1,0
18,1,Diana Nyad,18.0,0.0003572195263913,12,12,0,1
18,2,Meryl Davis,25.0,0.2308287131803721,1,1,0,0
18,2,Charlie White,25.0,0.2302774195658323,2,2,0,0
18,2,James Maslow,25.0,0.2300745648919879,3,3,0,0
18,2,Danica McKellar,24.0,0.113774538254186,4,4,0,0
18,2,Amy Purdy,24.0,0.113659650187113,5,5,0,0
18,2,Cody Simpson,22.0,0.0273865278920772,6,6,0,0
18,2,NeNe Leakes,21.0,0.0135170347710136,7,7,0,0
18,2,Candace Cameron Bure,21.0,0.0134917312165477,8,8,0,0
18,2,Drew Carey,21.0,0.0134454206978256,9,9,0,0
18,2,Sean Avery,21.0,0.0134121277180806,10,10,0,1
18,2,Billy Dee Williams,15.0,0.000132271624961,11,11,0,1
18,5,James Maslow,40.0,0.4467669678787679,1,1,0,0
18,5,Danica McKellar,39.0,0.2603774129311145,2,2,0,0
18,5,Amy Purdy,37.0,0.0776161435215063,3,3,0,0
18,5,Charlie White,37.0,0.0689116110031827,4,4,0,0
18,5,NeNe Leakes,36.0,0.0412061346610289,5,5,0,0
18,5,Meryl Davis,36.0,0.0370940298614211,6,6,0,0
18,5,Candace Cameron Bure,35.0,0.0237906507317706,8,7,1,0
18,5,Drew Carey,28.0,0.0422171363670568,7,8,-1,0
18,5,Cody Simpson,34.0,0.0020199130441509,9,9,0,1
18,6,Meryl Davis,40.0,0.7347456911960947,1,1,0,0
18,6,Amy Purdy,38.0,0.1652150679178792,2,2,0,0
18,6,Charlie White,36.0,0.0375922603048287,3,3,0,0
18,6,Danica McKellar,36.0,0.0371680875927628,4,4,0,0
18,6,James Maslow,35.0,0.0177227848882371,5,5,0,0
18,6,NeNe Leakes,33.0,0.0040210603184129,6,6,0,0
18,6,Candace Cameron Bure,32.0,0.003424354478341,7,7,0,0
18,6,Drew Carey,32.0,0.0001106933034415,8,8,0,1
18,7,Meryl Davis,39.0,0.7348553326004635,1,1,0,0
18,7,Amy Purdy,37.5,0.1376114305441465,2,2,0,0
18,7,Candace Cameron Bure,37.0,0.078811353438223,3,3,0,0
18,7,Danica McKellar,36.0,0.0256046709459864,4,4,0,0
18,7,Charlie White,35.5,0.0144815668947605,5,5,0,0
18,7,James Maslow,35.0,0.0083668257550117,6,6,0,0
18,7,NeNe Leakes,33.0,0.0002688198214013,7,7,0,1
18,8,Amy Purdy,40.0,0.4521110103827317,1,1,0,0
18,8,Charlie White,40.0,0.4505480827654998,2,2,0,0
18,8,Candace Cameron Bure,36.0,0.0304744933540256,3,3,0,0
18,8,James Maslow,36.0,0.0290914241299271,4,4,0,0
18,8,Meryl Davis,36.0,0.0269201230102988,5,5,0,0
18,8,Danica McKellar,38.0,0.0108548663575164,6,6,0,1
18,9,Meryl Davis,40.0,0.7359770221483362,1,1,0,0
18,9,Amy Purdy,39.0,0.1638608936899534,2,2,0,0
18,9,James Maslow,38.0,0.0490396979773018,3,3,0,0
18,9,Candace Cameron Bure,36.0,0.0434588362809203,5,4,1,0
18,9,Charlie White,38.0,0.0076635499034876,4,5,-1,1
19,1,Alfonso Ribeiro,36.0,0.4837330536757327,1,1,0,0
19,1,Sadie Robertson,34.0,0.1958188091358473,2,2,0,0
19,1,Lea Thompson,32.0,0.0806661097894314,3,3,0,0
19,1,Bethany Mota,32.0,0.0805776658959806,4,4,0,0
19,1,Randy Couture,31.0,0.0511731613747986,5,5,0,0
19,1,Jonathan Bennett,30.0,0.033873493306242,6,6,0,0
19,1,Tavis Smiley,29.0,0.0215384213464296,7,7,0,0
19,1,Janel Parrish,29.0,0.0207603853085556,8,8,0,0
19,1,Tommy Chong,27.0,0.0085108276583534,9,9,0,0
19,1,Michael Waltrip,25.0,0.0038392058151552,10,10,0,0
19,1,Antonio Sabato Jr.,25.0,0.0034867990334235,12,11,1,0
19,1,Betsey Johnson,20.0,0.0157575223850347,11,12,-1,0
19,1,Lolo Jones,22.0,0.0002645452750144,13,13,0,1
19,2,Lea Thompson,35.0,0.4658067744953387,1,1,0,0
19,2,Janel Parrish,34.0,0.2275686188151565,2,2,0,0
19,2,Bethany Mota,33.0,0.1284085964390364,3,3,0,0
19,2,Alfonso Ribeiro,32.0,0.0598481329205427,4,4,0,0
19,2,Antonio Sabato Jr.,31.0,0.0328863743244083,5,5,0,0
19,2,Sadie Robertson,31.0,0.028789312001881,6,6,0,0
19,2,Jonathan Bennett,30.0,0.0165293475447305,7,7,0,0
19,2,Michael Waltrip,24.0,0.0225923729094011,10,8,2,0
19,2,Betsey Johnson,28.0,0.0067706113236625,8,9,-1,0
19,2,Randy Couture,28.0,0.0056760185680826,9,10,-1,0
19,2,Tommy Chong,28.0,0.0049713396735453,11,11,0,0
19,2,Tavis Smiley,28.0,0.0001525009842136,12,12,0,1
19,3,Janel Parrish,40.0,0.4619059149731925,1,1,0,0
19,3,Bethany Mota,40.0,0.461794898386289,2,2,0,0
19,3,Tommy Chong,34.0,0.0282758014887077,3,3,0,0
19,3,Alfonso Ribeiro,32.0,0.0111856988657815,4,4,0,0
19,3,Jonathan Bennett,32.0,0.0111638375560655,5,5,0,0
19,3,Sadie Robertson,32.0,0.0110716461083388,6,6,0,0
19,3,Lea Thompson,31.0,0.007006704049059,7,7,0,0
19,3,Betsey Johnson,29.0,0.002788406463047,8,8,0,0
19,3,Antonio Sabato Jr.,29.0,0.0027835036707123,9,9,0,0
19,3,Michael Waltrip,28.0,0.0017456496101495,10,10,0,0
19,3,Randy Couture,26.0,0.0002779388286468,11,11,0,1
19,4,Alfonso Ribeiro,40.0,0.4054613332134547,1,1,0,0
19,4,Lea Thompson,39.0,0.2806283604140004,2,2,0,0
19,4,Sadie Robertson,37.0,0.1335066925949444,3,3,0,0
19,4,Janel Parrish,36.0,0.0943092381381297,4,4,0,0
19,4,Bethany Mota,33.0,0.0306358296838001,5,5,0,0
19,4,Tommy Chong,28.0,0.0144996174360055,7,6,1,0
19,4,Antonio Sabato Jr.,29.0,0.010410933699852,8,7,1,0
19,4,Michael Waltrip,25.0,0.0188865957750003,6,8,-2,0
19,4,Betsey Johnson,29.0,0.0008215554794427,9,9,0,1
19,4,Jonathan Bennett,24.0,0.0108398435653696,10,10,0,0
19,6,Alfonso Ribeiro,39.0,0.7259458923617975,1,1,0,0
19,6,Bethany Mota,36.0,0.1244596997750888,2,2,0,0
19,6,Sadie Robertson,35.0,0.0649212434750767,3,3,0,0
19,6,Janel Parrish,33.0,0.0206238008890883,4,4,0,0
19,6,Lea Thompson,32.0,0.0143343333623949,6,5,1,0
19,6,Michael Waltrip,30.0,0.0174684691584386,5,6,-1,0
19,6,Jonathan Bennett,32.0,0.0023964740925505,8,7,1,1
19,6,Antonio Sabato Jr.,28.0,0.0158159747504271,7,8,-1,0
19,6,Tommy Chong,28.0,0.0140341121351368,9,9,0,0
19,7,Bethany Mota,37.5,0.7140371183697966,1,1,0,0
19,7,Lea Thompson,35.0,0.1325993821678882,2,2,0,0
19,7,Alfonso Ribeiro,34.0,0.0693060145288796,3,3,0,0
19,7,Janel Parrish,33.5,0.0508044001686798,4,4,0,0
19,7,Sadie Robertson,31.0,0.0093009368055574,5,5,0,0
19,7,Michael Waltrip,28.0,0.0180521751489053,6,6,0,0
19,7,Tommy Chong,30.0,0.0054718817341612,7,7,0,0
19,7,Antonio Sabato Jr.,29.5,0.0004280910761328,8,8,0,1
19,8,Janel Parrish,43.0,0.4623881104696656,1,1,0,0
19,8,Alfonso Ribeiro,41.0,0.2448939198307753,2,2,0,0
19,8,Bethany Mota,40.0,0.1781809668693136,3,3,0,0
19,8,Sadie Robertson,38.0,0.0944222308618239,4,4,0,0
19,8,Lea Thompson,32.0,0.0141321978680092,5,5,0,0
19,8,Tommy Chong,29.0,0.0054337340903368,6,6,0,0
19,8,Michael Waltrip,25.0,0.0005488400100718,7,7,0,1
19,9,Alfonso Ribeiro,38.5,0.3520318915755169,1,1,0,0
19,9,Janel Parrish,38.5,0.3279517040037079,2,2,0,0
19,9,Bethany Mota,37.0,0.1315750396512358,3,3,0,0
19,9,Sadie Robertson,36.5,0.0998778556222934,4,4,0,0
19,9,Tommy Chong,28.5,0.0765070344747319,5,5,0,0
19,9,Lea Thompson,35.0,0.012056474672514,6,6,0,1
19,10,Janel Parrish,39.0,0.478837115251971,1,1,0,0
19,10,Bethany Mota,38.0,0.2375180470752665,2,2,0,0
19,10,Alfonso Ribeiro,37.5,0.1661713710373808,3,3,0,0
19,10,Sadie Robertson,37.0,0.1163372742961547,4,4,0,0
19,10,Tommy Chong,31.0,0.0011361923392289,5,5,0,1
20,2,Nastia Liukin,34.0,0.1369037332826825,1,1,0,0
20,2,Riker Lynch,32.0,0.1140512454995593,2,2,0,0
20,2,Rumer Willis,32.0,0.1105887307318626,3,3,0,0
20,2,Willow Shields,32.0,0.1041727765807807,4,4,0,0
20,2,Suzanne Somers,28.0,0.0787584921815153,5,5,0,0
20,2,Michael Sam,28.0,0.0755296712995392,6,6,0,0
20,2,Patti LaBelle,28.0,0.073482714341319,7,7,0,0
20,2,Charlotte McKinney,26.0,0.0786779367618959,8,8,0,0
20,2,Robert Herjavec,28.0,0.0694563542128564,9,9,0,0
20,2,Noah Galloway,27.0,0.0716282943825118,12,10,2,0
20,2,Chris Soules,21.0,0.0786236065996135,11,11,0,0
20,2,Redfoo,31.0,0.0081264441258633,10,12,-2,1
20,3,Riker Lynch,34.0,0.2939955172994699,1,1,0,0
20,3,Nastia Liukin,34.0,0.2937806230412678,2,2,0,0
20,3,Rumer Willis,33.0,0.1869427026934685,3,3,0,0
20,3,Willow Shields,32.0,0.1184283148675782,4,4,0,0
20,3,Noah Galloway,30.0,0.0475094185463761,5,5,0,0
20,3,Robert Herjavec,29.0,0.0301277665036565,6,6,0,0
20,3,Chris Soules,28.0,0.0188826323995419,7,7,0,0
20,3,Suzanne Somers,25.0,0.0048157451946819,8,8,0,0
20,3,Michael Sam,24.0,0.0031074838763887,9,9,0,0
20,3,Patti LaBelle,22.0,0.002356994939103,10,10,0,0
20,3,Charlotte McKinney,22.0,5.2800638465917935e-05,11,11,0,1
20,4,Willow Shields,39.0,0.6787308286580772,1,1,0,0
20,4,Nastia Liukin,36.0,0.1267657487327775,2,2,0,0
20,4,Rumer Willis,35.0,0.0722155233111139,3,3,0,0
