season,celebrity_name,week,judge_total_raw,judge_count,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,results,placement,is_week_scheduled,alive,last_alive_week,season_max_scheduled_week,is_eliminated_this_week,eliminated,is_elimination_week,is_non_elimination_week,judge_total_model
15,Bristol Palin,2,18.0,3,Mark Ballas,TV Personality,Alaska,United States,21,Eliminated Week 4,9,True,1,4,10,0,Joey Fatone,1,0,18.0
15,Drew Lachey,2,22.5,3,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,True,1,3,10,0,Joey Fatone,1,0,22.5
15,Emmitt Smith,2,22.5,3,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,True,1,9,10,0,Joey Fatone,1,0,22.5
15,Gilles Marini,2,25.5,3,Peta Murgatroyd,Actor/Actress,,France,36,Eliminated Week 8,6,True,1,8,10,0,Joey Fatone,1,0,25.5
15,Helio Castroneves,2,23.0,3,Chelsie Hightower,Racing Driver,,Brazil,37,Eliminated Week 3,10,True,1,3,10,0,Joey Fatone,1,0,23.0
15,Joey Fatone,2,22.5,3,Kym Johnson,Singer/Rapper,New York,United States,35,Eliminated Week 2,12,True,1,2,10,1,Joey Fatone,1,0,22.5
15,Kelly Monaco,2,22.0,3,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,3rd Place,3,True,1,10,10,0,Joey Fatone,1,0,22.0
15,Kirstie Alley,2,21.0,3,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,Eliminated Week 8,7,True,1,8,10,0,Joey Fatone,1,0,21.0
15,Melissa Rycroft,2,23.5,3,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,True,1,10,10,0,Joey Fatone,1,0,23.5
15,Pamela Anderson,2,0.0,3,Tristan MacManus,Model,,Canada,45,Eliminated Week 1,13,True,0,1,10,0,Joey Fatone,1,0,
15,Sabrina Bryan,2,26.0,3,Louis van Amstel,Actor/Actress,California,United States,28,Eliminated Week 6,8,True,1,6,10,0,Joey Fatone,1,0,26.0
15,Shawn Johnson,2,25.0,3,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,True,1,10,10,0,Joey Fatone,1,0,25.0
15,Apolo Anton Ohno,3,25.5,3,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,True,1,9,10,0,Drew Lachey; Helio Castroneves,1,0,25.5
15,Bristol Palin,3,22.5,3,Mark Ballas,TV Personality,Alaska,United States,21,Eliminated Week 4,9,True,1,4,10,0,Drew Lachey; Helio Castroneves,1,0,22.5
15,Drew Lachey,3,24.0,3,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,True,1,3,10,1,Drew Lachey; Helio Castroneves,1,0,24.0
15,Emmitt Smith,3,25.0,3,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,True,1,9,10,0,Drew Lachey; Helio Castroneves,1,0,25.0
15,Gilles Marini,3,25.5,3,Peta Murgatroyd,Actor/Actress,,France,36,Eliminated Week 8,6,True,1,8,10,0,Drew Lachey; Helio Castroneves,1,0,25.5
15,Helio Castroneves,3,25.5,3,Chelsie Hightower,Racing Driver,,Brazil,37,Eliminated Week 3,10,True,1,3,10,1,Drew Lachey; Helio Castroneves,1,0,25.5
15,Joey Fatone,3,0.0,3,Kym Johnson,Singer/Rapper,New York,United States,35,Eliminated Week 2,12,True,0,2,10,0,Drew Lachey; Helio Castroneves,1,0,
15,Kelly Monaco,3,27.0,3,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,3rd Place,3,True,1,10,10,0,Drew Lachey; Helio Castroneves,1,0,27.0
15,Kirstie Alley,3,24.0,3,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,Eliminated Week 8,7,True,1,8,10,0,Drew Lachey; Helio Castroneves,1,0,24.0
15,Melissa Rycroft,3,27.0,3,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,True,1,10,10,0,Drew Lachey; Helio Castroneves,1,0,27.0
15,Pamela Anderson,3,0.0,3,Tristan MacManus,Model,,Canada,45,Eliminated Week 1,13,True,0,1,10,0,Drew Lachey; Helio Castroneves,1,0,
15,Sabrina Bryan,3,25.5,3,Louis van Amstel,Actor/Actress,California,United States,28,Eliminated Week 6,8,True,1,6,10,0,Drew Lachey; Helio Castroneves,1,0,25.5
15,Shawn Johnson,3,26.5,3,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,True,1,10,10,0,Drew Lachey; Helio Castroneves,1,0,26.5
15,Apolo Anton Ohno,4,34.5,4,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,True,1,9,10,0,Bristol Palin,1,0,34.5
15,Bristol Palin,4,32.0,4,Mark Ballas,TV Personality,Alaska,United States,21,Eliminated Week 4,9,True,1,4,10,1,Bristol Palin,1,0,32.0
15,Drew Lachey,4,0.0,4,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,True,0,3,10,0,Bristol Palin,1,0,
15,Emmitt Smith,4,36.0,4,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,True,1,9,10,0,Bristol Palin,1,0,36.0
15,Gilles Marini,4,39.5,4,Peta Murgatroyd,Actor/Actress,,France,36,Eliminated Week 8,6,True,1,8,10,0,Bristol Palin,1,0,39.5
15,Helio Castroneves,4,0.0,4,Chelsie Hightower,Racing Driver,,Brazil,37,Eliminated Week 3,10,True,0,3,10,0,Bristol Palin,1,0,
15,Joey Fatone,4,0.0,4,Kym Johnson,Singer/Rapper,New York,United States,35,Eliminated Week 2,12,True,0,2,10,0,Bristol Palin,1,0,
15,Kelly Monaco,4,37.5,4,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,3rd Place,3,True,1,10,10,0,Bristol Palin,1,0,37.5
15,Kirstie Alley,4,30.0,4,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,Eliminated Week 8,7,True,1,8,10,0,Bristol Palin,1,0,30.0
15,Melissa Rycroft,4,37.0,4,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,True,1,10,10,0,Bristol Palin,1,0,37.0
15,Pamela Anderson,4,0.0,4,Tristan MacManus,Model,,Canada,45,Eliminated Week 1,13,True,0,1,10,0,Bristol Palin,1,0,
15,Sabrina Bryan,4,35.5,4,Louis van Amstel,Actor/Actress,California,United States,28,Eliminated Week 6,8,True,1,6,10,0,Bristol Palin,1,0,35.5
15,Shawn Johnson,4,39.5,4,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,True,1,10,10,0,Bristol Palin,1,0,39.5
15,Apolo Anton Ohno,5,28.25,3,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,True,1,9,10,0,,0,1,28.25
15,Bristol Palin,5,0.0,3,Mark Ballas,TV Personality,Alaska,United States,21,Eliminated Week 4,9,True,0,4,10,0,,0,1,
15,Drew Lachey,5,0.0,3,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,True,0,3,10,0,,0,1,
15,Emmitt Smith,5,28.0,3,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,True,1,9,10,0,,0,1,28.0
15,Gilles Marini,5,28.25,3,Peta Murgatroyd,Actor/Actress,,France,36,Eliminated Week 8,6,True,1,8,10,0,,0,1,28.25
15,Helio Castroneves,5,0.0,3,Chelsie Hightower,Racing Driver,,Brazil,37,Eliminated Week 3,10,True,0,3,10,0,,0,1,
15,Joey Fatone,5,0.0,3,Kym Johnson,Singer/Rapper,New York,United States,35,Eliminated Week 2,12,True,0,2,10,0,,0,1,
15,Kelly Monaco,5,25.75,3,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,3rd Place,3,True,1,10,10,0,,0,1,25.75
15,Kirstie Alley,5,26.25,3,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,Eliminated Week 8,7,True,1,8,10,0,,0,1,26.25
15,Melissa Rycroft,5,28.25,3,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,True,1,10,10,0,,0,1,28.25
15,Pamela Anderson,5,0.0,3,Tristan MacManus,Model,,Canada,45,Eliminated Week 1,13,True,0,1,10,0,,0,1,
15,Sabrina Bryan,5,29.25,3,Louis van Amstel,Actor/Actress,California,United States,28,Eliminated Week 6,8,True,1,6,10,0,,0,1,29.25
15,Shawn Johnson,5,28.25,3,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,True,1,10,10,0,,0,1,28.25
15,Apolo Anton Ohno,6,30.0,3,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,True,1,9,10,0,Sabrina Bryan,1,0,30.0
15,Bristol Palin,6,0.0,3,Mark Ballas,TV Personality,Alaska,United States,21,Eliminated Week 4,9,True,0,4,10,0,Sabrina Bryan,1,0,
15,Drew Lachey,6,0.0,3,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,True,0,3,10,0,Sabrina Bryan,1,0,
15,Emmitt Smith,6,26.5,3,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,True,1,9,10,0,Sabrina Bryan,1,0,26.5
15,Gilles Marini,6,27.5,3,Peta Murgatroyd,Actor/Actress,,France,36,Eliminated Week 8,6,True,1,8,10,0,Sabrina Bryan,1,0,27.5
15,Helio Castroneves,6,0.0,3,Chelsie Hightower,Racing Driver,,Brazil,37,Eliminated Week 3,10,True,0,3,10,0,Sabrina Bryan,1,0,
15,Joey Fatone,6,0.0,3,Kym Johnson,Singer/Rapper,New York,United States,35,Eliminated Week 2,12,True,0,2,10,0,Sabrina Bryan,1,0,
15,Kelly Monaco,6,27.0,3,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,3rd Place,3,True,1,10,10,0,Sabrina Bryan,1,0,27.0
15,Kirstie Alley,6,27.5,3,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,Eliminated Week 8,7,True,1,8,10,0,Sabrina Bryan,1,0,27.5
15,Melissa Rycroft,6,29.5,3,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,True,1,10,10,0,Sabrina Bryan,1,0,29.5
15,Pamela Anderson,6,0.0,3,Tristan MacManus,Model,,Canada,45,Eliminated Week 1,13,True,0,1,10,0,Sabrina Bryan,1,0,
15,Sabrina Bryan,6,30.0,3,Louis van Amstel,Actor/Actress,California,United States,28,Eliminated Week 6,8,True,1,6,10,1,Sabrina Bryan,1,0,30.0
15,Shawn Johnson,6,28.0,3,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,True,1,10,10,0,Sabrina Bryan,1,0,28.0
15,Apolo Anton Ohno,7,33.0,3,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,True,1,9,10,0,,0,1,33.0
15,Bristol Palin,7,0.0,3,Mark Ballas,TV Personality,Alaska,United States,21,Eliminated Week 4,9,True,0,4,10,0,,0,1,
15,Drew Lachey,7,0.0,3,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,True,0,3,10,0,,0,1,
15,Emmitt Smith,7,34.4999,3,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,True,1,9,10,0,,0,1,34.4999
15,Gilles Marini,7,33.4998,3,Peta Murgatroyd,Actor/Actress,,France,36,Eliminated Week 8,6,True,1,8,10,0,,0,1,33.4998
15,Helio Castroneves,7,0.0,3,Chelsie Hightower,Racing Driver,,Brazil,37,Eliminated Week 3,10,True,0,3,10,0,,0,1,
15,Joey Fatone,7,0.0,3,Kym Johnson,Singer/Rapper,New York,United States,35,Eliminated Week 2,12,True,0,2,10,0,,0,1,
15,Kelly Monaco,7,36.0,3,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,3rd Place,3,True,1,10,10,0,,0,1,36.0
15,Kirstie Alley,7,27.999899999999997,3,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,Eliminated Week 8,7,True,1,8,10,0,,0,1,27.999899999999997
15,Melissa Rycroft,7,38.9999,3,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,True,1,10,10,0,,0,1,38.9999
15,Pamela Anderson,7,0.0,3,Tristan MacManus,Model,,Canada,45,Eliminated Week 1,13,True,0,1,10,0,,0,1,
15,Sabrina Bryan,7,0.0,3,Louis van Amstel,Actor/Actress,California,United States,28,Eliminated Week 6,8,True,0,6,10,0,,0,1,
15,Shawn Johnson,7,37.9998,3,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,True,1,10,10,0,,0,1,37.9998
15,Apolo Anton Ohno,8,29.2777,3,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,True,1,9,10,0,Gilles Marini; Kirstie Alley,1,0,29.2777
15,Bristol Palin,8,0.0,3,Mark Ballas,TV Personality,Alaska,United States,21,Eliminated Week 4,9,True,0,4,10,0,Gilles Marini; Kirstie Alley,1,0,
15,Drew Lachey,8,0.0,3,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,True,0,3,10,0,Gilles Marini; Kirstie Alley,1,0,
15,Emmitt Smith,8,29.0554,3,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,True,1,9,10,0,Gilles Marini; Kirstie Alley,1,0,29.0554
15,Gilles Marini,8,29.2777,3,Peta Murgatroyd,Actor/Actress,,France,36,Eliminated Week 8,6,True,1,8,10,1,Gilles Marini; Kirstie Alley,1,0,29.2777
15,Helio Castroneves,8,0.0,3,Chelsie Hightower,Racing Driver,,Brazil,37,Eliminated Week 3,10,True,0,3,10,0,Gilles Marini; Kirstie Alley,1,0,
15,Joey Fatone,8,0.0,3,Kym Johnson,Singer/Rapper,New York,United States,35,Eliminated Week 2,12,True,0,2,10,0,Gilles Marini; Kirstie Alley,1,0,
15,Kelly Monaco,8,28.3333,3,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,3rd Place,3,True,1,10,10,0,Gilles Marini; Kirstie Alley,1,0,28.3333
15,Kirstie Alley,8,25.5,3,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,Eliminated Week 8,7,True,1,8,10,1,Gilles Marini; Kirstie Alley,1,0,25.5
15,Melissa Rycroft,8,30.0,3,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,True,1,10,10,0,Gilles Marini; Kirstie Alley,1,0,30.0
15,Pamela Anderson,8,0.0,3,Tristan MacManus,Model,,Canada,45,Eliminated Week 1,13,True,0,1,10,0,Gilles Marini; Kirstie Alley,1,0,
15,Sabrina Bryan,8,0.0,3,Louis van Amstel,Actor/Actress,California,United States,28,Eliminated Week 6,8,True,0,6,10,0,Gilles Marini; Kirstie Alley,1,0,
15,Shawn Johnson,8,27.8333,3,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,True,1,10,10,0,Gilles Marini; Kirstie Alley,1,0,27.8333
15,Apolo Anton Ohno,9,28.611,3,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,True,1,9,10,1,Apolo Anton Ohno; Emmitt Smith,1,0,28.611
15,Bristol Palin,9,0.0,3,Mark Ballas,TV Personality,Alaska,United States,21,Eliminated Week 4,9,True,0,4,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,
15,Drew Lachey,9,0.0,3,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,True,0,3,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,
15,Emmitt Smith,9,27.0,3,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,True,1,9,10,1,Apolo Anton Ohno; Emmitt Smith,1,0,27.0
15,Gilles Marini,9,0.0,3,Peta Murgatroyd,Actor/Actress,,France,36,Eliminated Week 8,6,True,0,8,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,
15,Helio Castroneves,9,0.0,3,Chelsie Hightower,Racing Driver,,Brazil,37,Eliminated Week 3,10,True,0,3,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,
15,Joey Fatone,9,0.0,3,Kym Johnson,Singer/Rapper,New York,United States,35,Eliminated Week 2,12,True,0,2,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,
15,Kelly Monaco,9,27.110999999999997,3,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,3rd Place,3,True,1,10,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,27.110999999999997
15,Kirstie Alley,9,0.0,3,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,Eliminated Week 8,7,True,0,8,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,
15,Melissa Rycroft,9,28.7777,3,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,True,1,10,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,28.7777
15,Pamela Anderson,9,0.0,3,Tristan MacManus,Model,,Canada,45,Eliminated Week 1,13,True,0,1,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,
15,Sabrina Bryan,9,0.0,3,Louis van Amstel,Actor/Actress,California,United States,28,Eliminated Week 6,8,True,0,6,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,
15,Shawn Johnson,9,29.5,3,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,True,1,10,10,0,Apolo Anton Ohno; Emmitt Smith,1,0,29.5
15,Apolo Anton Ohno,10,0.0,3,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,True,0,9,10,0,,0,1,
15,Bristol Palin,10,0.0,3,Mark Ballas,TV Personality,Alaska,United States,21,Eliminated Week 4,9,True,0,4,10,0,,0,1,
15,Drew Lachey,10,0.0,3,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,True,0,3,10,0,,0,1,
15,Emmitt Smith,10,0.0,3,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,True,0,9,10,0,,0,1,
15,Gilles Marini,10,0.0,3,Peta Murgatroyd,Actor/Actress,,France,36,Eliminated Week 8,6,True,0,8,10,0,,0,1,
15,Helio Castroneves,10,0.0,3,Chelsie Hightower,Racing Driver,,Brazil,37,Eliminated Week 3,10,True,0,3,10,0,,0,1,
15,Joey Fatone,10,0.0,3,Kym Johnson,Singer/Rapper,New York,United States,35,Eliminated Week 2,12,True,0,2,10,0,,0,1,
15,Kelly Monaco,10,29.1109,3,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,3rd Place,3,True,1,10,10,0,,0,1,29.1109
15,Kirstie Alley,10,0.0,3,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,Eliminated Week 8,7,True,0,8,10,0,,0,1,
15,Melissa Rycroft,10,29.333099999999998,3,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,True,1,10,10,0,,0,1,29.333099999999998
15,Pamela Anderson,10,0.0,3,Tristan MacManus,Model,,Canada,45,Eliminated Week 1,13,True,0,1,10,0,,0,1,
15,Sabrina Bryan,10,0.0,3,Louis van Amstel,Actor/Actress,California,United States,28,Eliminated Week 6,8,True,0,6,10,0,,0,1,
15,Shawn Johnson,10,28.944300000000002,3,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,True,1,10,10,0,,0,1,28.944300000000002
15,Apolo Anton Ohno,11,,0,Karina Smirnoff,Athlete,Washington,United States,30,Eliminated Week 9,5,False,0,9,10,0,,0,0,
15,Bristol Palin,11,,0,Mark Ballas,TV Personality,Alaska,United States,21,Eliminated Week 4,9,False,0,4,10,0,,0,0,
15,Drew Lachey,11,,0,Anna Trebunskaya,Singer/Rapper,Ohio,United States,36,Eliminated Week 3,11,False,0,3,10,0,,0,0,
15,Emmitt Smith,11,,0,Cheryl Burke,Athlete,Florida,United States,43,Eliminated Week 9,4,False,0,9,10,0,,0,0,
15,Gilles Marini,11,,0,Peta Murgatroyd,Actor/Actress,,France,36,Eliminated Week 8,6,False,0,8,10,0,,0,0,
15,Helio Castroneves,11,,0,Chelsie Hightower,Racing Driver,,Brazil,37,Eliminated Week 3,10,False,0,3,10,0,,0,0,
15,Joey Fatone,11,,0,Kym Johnson,Singer/Rapper,New York,United States,35,Eliminated Week 2,12,False,0,2,10,0,,0,0,
15,Kelly Monaco,11,,0,Valentin Chmerkovskiy,Actor/Actress,Pennsylvania,United States,36,3rd Place,3,False,0,10,10,0,,0,0,
15,Kirstie Alley,11,,0,Maksim Chmerkoskiy,Actor/Actress,Kansas,United States,61,Eliminated Week 8,7,False,0,8,10,0,,0,0,
15,Melissa Rycroft,11,,0,Tony Dovolani,TV Personality,Texas,United States,29,1st Place,1,False,0,10,10,0,,0,0,
15,Pamela Anderson,11,,0,Tristan MacManus,Model,,Canada,45,Eliminated Week 1,13,False,0,1,10,0,,0,0,
15,Sabrina Bryan,11,,0,Louis van Amstel,Actor/Actress,California,United States,28,Eliminated Week 6,8,False,0,6,10,0,,0,0,
15,Shawn Johnson,11,,0,Derek Hough,Athlete,Iowa,United States,20,2nd Place,2,False,0,10,10,0,,0,0,
16,Alexandra Raisman,1,21.0,3,Mark Ballas,Athlete,Massachusetts,United States,18,Eliminated Week 10,4,True,1,10,10,0,,0,1,21.0
16,Andy Dick,1,17.0,3,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,True,1,7,10,0,,0,1,17.0
16,D. L. Hughley,1,12.0,3,Cheryl Burke,Comedian,Virginia,United States,50,Eliminated Week 5,9,True,1,5,10,0,,0,1,12.0
16,Dorothy Hamill,1,21.0,3,Tristan MacManus,Athlete,Illinois,United States,56,Withdrew,12,True,1,2,10,0,,0,1,21.0
16,Ingo Rademacher,1,20.0,3,Kym Johnson,Actor/Actress,,Germany,41,Eliminated Week 9,5,True,1,9,10,0,,0,1,20.0
16,Jacoby Jones,1,20.0,3,Karina Smirnoff,Athlete,Louisiana,United States,28,3rd Place,3,True,1,10,10,0,,0,1,20.0
16,Kellie Pickler,1,21.0,3,Derek Hough,Singer/Rapper,North Carolina,United States,26,1st Place,1,True,1,10,10,0,,0,1,21.0
16,Lisa Vanderpump,1,18.0,3,Gleb Savchenko,TV Personality,,England,52,Eliminated Week 4,10,True,1,4,10,0,,0,1,18.0
16,Sean Lowe,1,19.0,3,Peta Murgatroyd,TV Personality,Texas,United States,29,Eliminated Week 8,6,True,1,8,10,0,,0,1,19.0
16,Victor Ortiz,1,18.0,3,Lindsay Arnold,Athlete,Kansas,United States,26,Eliminated Week 6,8,True,1,6,10,0,,0,1,18.0
16,Wynonna Judd,1,18.0,3,Tony Dovolani,Singer/Rapper,Kentucky,United States,48,Eliminated Week 3,11,True,1,3,10,0,,0,1,18.0
16,Zendaya,1,24.0,3,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,2nd Place,2,True,1,10,10,0,,0,1,24.0
16,Alexandra Raisman,2,24.0,3,Mark Ballas,Athlete,Massachusetts,United States,18,Eliminated Week 10,4,True,1,10,10,0,Dorothy Hamill,1,0,24.0
16,Andy Dick,2,20.0,3,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,True,1,7,10,0,Dorothy Hamill,1,0,20.0
16,D. L. Hughley,2,16.0,3,Cheryl Burke,Comedian,Virginia,United States,50,Eliminated Week 5,9,True,1,5,10,0,Dorothy Hamill,1,0,16.0
16,Dorothy Hamill,2,15.0,3,Tristan MacManus,Athlete,Illinois,United States,56,Withdrew,12,True,1,2,10,1,Dorothy Hamill,1,0,15.0
16,Ingo Rademacher,2,20.0,3,Kym Johnson,Actor/Actress,,Germany,41,Eliminated Week 9,5,True,1,9,10,0,Dorothy Hamill,1,0,20.0
16,Jacoby Jones,2,23.0,3,Karina Smirnoff,Athlete,Louisiana,United States,28,3rd Place,3,True,1,10,10,0,Dorothy Hamill,1,0,23.0
16,Kellie Pickler,2,26.0,3,Derek Hough,Singer/Rapper,North Carolina,United States,26,1st Place,1,True,1,10,10,0,Dorothy Hamill,1,0,26.0
16,Lisa Vanderpump,2,18.0,3,Gleb Savchenko,TV Personality,,England,52,Eliminated Week 4,10,True,1,4,10,0,Dorothy Hamill,1,0,18.0
16,Sean Lowe,2,20.0,3,Peta Murgatroyd,TV Personality,Texas,United States,29,Eliminated Week 8,6,True,1,8,10,0,Dorothy Hamill,1,0,20.0
16,Victor Ortiz,2,18.0,3,Lindsay Arnold,Athlete,Kansas,United States,26,Eliminated Week 6,8,True,1,6,10,0,Dorothy Hamill,1,0,18.0
16,Wynonna Judd,2,18.0,3,Tony Dovolani,Singer/Rapper,Kentucky,United States,48,Eliminated Week 3,11,True,1,3,10,0,Dorothy Hamill,1,0,18.0
16,Zendaya,2,26.0,3,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,2nd Place,2,True,1,10,10,0,Dorothy Hamill,1,0,26.0
16,Alexandra Raisman,3,23.0,3,Mark Ballas,Athlete,Massachusetts,United States,18,Eliminated Week 10,4,True,1,10,10,0,Wynonna Judd,1,0,23.0
16,Andy Dick,3,18.0,3,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,True,1,7,10,0,Wynonna Judd,1,0,18.0
16,D. L. Hughley,3,16.0,3,Cheryl Burke,Comedian,Virginia,United States,50,Eliminated Week 5,9,True,1,5,10,0,Wynonna Judd,1,0,16.0
16,Dorothy Hamill,3,0.0,3,Tristan MacManus,Athlete,Illinois,United States,56,Withdrew,12,True,0,2,10,0,Wynonna Judd,1,0,
16,Ingo Rademacher,3,21.0,3,Kym Johnson,Actor/Actress,,Germany,41,Eliminated Week 9,5,True,1,9,10,0,Wynonna Judd,1,0,21.0
16,Jacoby Jones,3,25.9998,3,Karina Smirnoff,Athlete,Louisiana,United States,28,3rd Place,3,True,1,10,10,0,Wynonna Judd,1,0,25.9998
16,Kellie Pickler,3,25.0,3,Derek Hough,Singer/Rapper,North Carolina,United States,26,1st Place,1,True,1,10,10,0,Wynonna Judd,1,0,25.0
16,Lisa Vanderpump,3,21.0,3,Gleb Savchenko,TV Personality,,England,52,Eliminated Week 4,10,True,1,4,10,0,Wynonna Judd,1,0,21.0
16,Sean Lowe,3,21.0,3,Peta Murgatroyd,TV Personality,Texas,United States,29,Eliminated Week 8,6,True,1,8,10,0,Wynonna Judd,1,0,21.0
16,Victor Ortiz,3,23.0,3,Lindsay Arnold,Athlete,Kansas,United States,26,Eliminated Week 6,8,True,1,6,10,0,Wynonna Judd,1,0,23.0
16,Wynonna Judd,3,15.0,3,Tony Dovolani,Singer/Rapper,Kentucky,United States,48,Eliminated Week 3,11,True,1,3,10,1,Wynonna Judd,1,0,15.0
16,Zendaya,3,25.9998,3,Valentin Chmerkovskiy,Actor/Actress,California,United States,16,2nd Place,2,True,1,10,10,0,Wynonna Judd,1,0,25.9998
16,Alexandra Raisman,4,27.0,3,Mark Ballas,Athlete,Massachusetts,United States,18,Eliminated Week 10,4,True,1,10,10,0,Lisa Vanderpump,1,0,27.0
16,Andy Dick,4,21.0,3,Sharna Burgess,Comedian,South Carolina,United States,47,Eliminated Week 7,7,True,1,7,10,0,Lisa Vanderpump,1,0,21.0
16,D. L. Hughley,4,21.0,3,Cheryl Burke,Comedian,Virginia,United States,50,Eliminated Week 5,9,True,1,5,10,0,Lisa Vanderpump,1,0,21.0
16,Dorothy Hamill,4,0.0,3,Tristan MacManus,Athlete,Illinois,United States,56,Withdrew,12,True,0,2,10,0,Lisa Vanderpump,1,0,
16,Ingo Rademacher,4,23.0,3,Kym Johnson,Actor/Actress,,Germany,41,Eliminated Week 9,5,True,1,9,10,0,Lisa Vanderpump,1,0,23.0
16,Jacoby Jones,4,24.0,3,Karina Smirnoff,Athlete,Louisiana,United States,28,3rd Place,3,True,1,10,10,0,Lisa Vanderpump,1,0,24.0
